Crash ID,Agency,City,County,Crash Death Count,Crash Severity,Crash Year,Day of Week,Latitude,Longitude,Charge
14923461,"Department Of Public Safety, State Of Texas",Rural McLennan County,McLennan,0,Possible Injury,2016,Tuesday,31.72096187,-97.10284369,DRIVING WHILE INTOXICATED
14928721,"Department Of Public Safety, State Of Texas",Rural Montgomery County,Montgomery,0,Not Injured,2016,Tuesday,30.19141822,-95.25142986,DWI-1ST OFFENSE
14928721,"Department Of Public Safety, State Of Texas",Rural Montgomery County,Montgomery,0,Not Injured,2016,Tuesday,30.19141822,-95.25142986,No Data
14935550,"Department Of Public Safety, State Of Texas",Rural Comal County,Comal,0,Possible Injury,2016,Tuesday,29.85597945,-98.14757164,DWI WITH CHILD YOUNGER THAN 15 YEARS  OF AGE
14935550,"Department Of Public Safety, State Of Texas",Rural Comal County,Comal,0,Possible Injury,2016,Tuesday,29.85597945,-98.14757164,No Data
14935550,"Department Of Public Safety, State Of Texas",Rural Comal County,Comal,0,Possible Injury,2016,Tuesday,29.85597945,-98.14757164,No Data
14935550,"Department Of Public Safety, State Of Texas",Rural Comal County,Comal,0,Possible Injury,2016,Tuesday,29.85597945,-98.14757164,No Data
14935550,"Department Of Public Safety, State Of Texas",Rural Comal County,Comal,0,Possible Injury,2016,Tuesday,29.85597945,-98.14757164,No Data
14966259,Harris County Sheriff's Office,Rural Harris County,Harris,0,Not Injured,2016,Tuesday,No Data,No Data,DRIVING WHILE INTOXICATED
14982358,Wylie Police Department,Wylie,Collin,0,Possible Injury,2016,Tuesday,No Data,No Data,No Data
15585500,Austin Police Department,Austin,Travis,0,Not Injured,2016,Tuesday,30.41686342,-97.84731519,No Data
15585500,Austin Police Department,Austin,Travis,0,Not Injured,2016,Tuesday,30.41686342,-97.84731519,No Data
15585500,Austin Police Department,Austin,Travis,0,Not Injured,2016,Tuesday,30.41686342,-97.84731519,No Data
14893446,Leander Police Department,Leander,Williamson,0,Not Injured,2016,Wednesday,30.5987779,-97.86197113,DRIVING WHILE INTOXICATED
14894967,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Wednesday,29.53015639,-98.56108747,No Data
14894967,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Wednesday,29.53015639,-98.56108747,DWI
14894967,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Wednesday,29.53015639,-98.56108747,No Data
14895010,Houston Police Department,Houston,Harris,0,Not Injured,2016,Wednesday,29.74973289,-95.37696422,DRIVING WHILE INTOXICATED
14895650,Sherman Police Department,Sherman,Grayson,0,Possible Injury,2016,Wednesday,33.65654013,-96.60407537,DWI
14895650,Sherman Police Department,Sherman,Grayson,0,Possible Injury,2016,Wednesday,33.65654013,-96.60407537,No Data
14896377,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Wednesday,29.40582531,-98.64967557,DWI
14896405,San Antonio Police Department,San Antonio,Bexar,0,Possible Injury,2016,Wednesday,29.40656544,-98.64967272,No Data
14896405,San Antonio Police Department,San Antonio,Bexar,0,Possible Injury,2016,Wednesday,29.40656544,-98.64967272,DRIVING WHILE INTOXICATED
14896452,Houston Police Department,Houston,Harris,0,Non-Incapacitating Injury,2016,Wednesday,29.69696481,-95.48869306,No Data
14896452,Houston Police Department,Houston,Harris,0,Non-Incapacitating Injury,2016,Wednesday,29.69696481,-95.48869306,No Data
14896452,Houston Police Department,Houston,Harris,0,Non-Incapacitating Injury,2016,Wednesday,29.69696481,-95.48869306,No Data
14896602,Longview Police Department,Longview,Gregg,0,Not Injured,2016,Wednesday,32.53767536,-94.74486849,No Data
14896602,Longview Police Department,Longview,Gregg,0,Not Injured,2016,Wednesday,32.53767536,-94.74486849,No Data
14896602,Longview Police Department,Longview,Gregg,0,Not Injured,2016,Wednesday,32.53767536,-94.74486849,"FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY, NO DRIVER'S LICENSE, FTYROW - TURNING LEFT, UNRESTRAINED CHILD, DRIVING WHILE INTOXICATED"
14896602,Longview Police Department,Longview,Gregg,0,Not Injured,2016,Wednesday,32.53767536,-94.74486849,No Data
14896981,Houston Police Department,Houston,Harris,0,Not Injured,2016,Wednesday,29.64133377,-95.24368927,DWI
14897231,Lufkin Police Department,Lufkin,Angelina,0,Incapacitating Injury,2016,Wednesday,31.32675202,-94.72516399,DRIVING WHILE INTOXICATED
14897245,Gainesville Police Department,Gainesville,Cooke,0,Not Injured,2016,Wednesday,33.65488511,-97.13957108,DRIVING WHILE INTOXICATED
14897245,Gainesville Police Department,Gainesville,Cooke,0,Not Injured,2016,Wednesday,33.65488511,-97.13957108,No Data
14897262,San Antonio Police Department,San Antonio,Bexar,0,Possible Injury,2016,Wednesday,29.47266171,-98.61273104,No Data
14897262,San Antonio Police Department,San Antonio,Bexar,0,Possible Injury,2016,Wednesday,29.47266171,-98.61273104,No Data
14897262,San Antonio Police Department,San Antonio,Bexar,0,Possible Injury,2016,Wednesday,29.47266171,-98.61273104,No Data
14897262,San Antonio Police Department,San Antonio,Bexar,0,Possible Injury,2016,Wednesday,29.47266171,-98.61273104,No Data
14898679,Arlington Police Department,Arlington,Tarrant,0,Not Injured,2016,Wednesday,32.66502429,-97.19358868,DWI
14898731,Arlington Police Department,Arlington,Tarrant,0,Not Injured,2016,Wednesday,32.67770385,-97.14959876,DWI
14905640,"Department Of Public Safety, State Of Texas",Rural Shackelford County,Shackelford,0,Not Injured,2016,Wednesday,32.75854804,-99.19960395,DRIVING WHILE INTOXICATED
14906528,Harris County Constable Precinct 5,Houston,Harris,0,Not Injured,2016,Wednesday,29.72617163,-95.55749677,DRIVING WHILE INTOXICATED
14906805,"Department Of Public Safety, State Of Texas",Rural Cherokee County,Cherokee,0,Not Injured,2016,Wednesday,32.03862264,-95.43273704,DRIVING WHILE INTOXICATED 2ND
14907328,"Department Of Public Safety, State Of Texas",Rural Orange County,Orange,0,Not Injured,2016,Wednesday,30.19764089,-93.81582932,"DRIVING WHILE INTOXICATED, 1ST OFFENSE"
14907685,Fort Worth Police Department,Fort Worth,Tarrant,0,Not Injured,2016,Wednesday,32.73506397,-97.49133113,DWI B.A.C.  GREATER THAN OR EQUAL TO 0.15
14911148,"Department Of Public Safety, State Of Texas",Rural Walker County,Walker,0,Non-Incapacitating Injury,2016,Wednesday,30.86018497,-95.74955214,DRIVING WHILE INTOXICATED 1ST
14911862,Farmers Branch Police Department,Farmers Branch,Dallas,0,Not Injured,2016,Wednesday,32.92725508,-96.91521292,DRIVING WHILE INTOXICATED BAC GREATER THAN .15
14918048,Harris County Sheriff's Office,Rural Harris County,Harris,0,Non-Incapacitating Injury,2016,Wednesday,29.97967102,-95.51329098,No Data
14918048,Harris County Sheriff's Office,Rural Harris County,Harris,0,Non-Incapacitating Injury,2016,Wednesday,29.97967102,-95.51329098,DRIVING WHILE INTOXICATED
14933620,"Department Of Public Safety, State Of Texas",Rural Gaines County,Gaines,0,Incapacitating Injury,2016,Wednesday,32.87002182,-102.640313,"NO DL, NO INSURANCE, NO SEATBELT, UNSAFE SPEED, DRIVING WHILE INTOXICATED 3RD OR MORE"
14960504,Galveston Police Department,Galveston,Galveston,0,Not Injured,2016,Wednesday,No Data,No Data,DRIVING WHILE INTOXICATED
14966701,Willow Park Police Department,Willow Park,Parker,0,Non-Incapacitating Injury,2016,Wednesday,32.73447634,-97.63281344,No Data
14966701,Willow Park Police Department,Willow Park,Parker,0,Non-Incapacitating Injury,2016,Wednesday,32.73447634,-97.63281344,"DWLI, INTOXICATION ASSAULT"
14896595,"Department Of Public Safety, State Of Texas",Rural Kerr County,Kerr,0,Possible Injury,2016,Thursday,30.0290466,-98.97312264,DRIVING WHILE INTOXICATED 1ST
14897139,El Paso Police Department,El Paso,El Paso,0,Not Injured,2016,Thursday,31.79918125,-106.4439898,DRIVING WHILE INTOXICATED
14897226,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Thursday,29.41339287,-98.4887422,DWI
14898186,Grapevine Police Department,Grapevine,Tarrant,0,Not Injured,2016,Thursday,32.96429825,-97.03722382,DRIVING WHILE INTOXICATED 2ND
14898419,Austin Police Department,Austin,Travis,0,Non-Incapacitating Injury,2016,Thursday,30.37591197,-97.63186599,DWI
14898419,Austin Police Department,Austin,Travis,0,Non-Incapacitating Injury,2016,Thursday,30.37591197,-97.63186599,No Data
14898419,Austin Police Department,Austin,Travis,0,Non-Incapacitating Injury,2016,Thursday,30.37591197,-97.63186599,No Data
14898905,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Thursday,29.35137939,-98.46178436,DWLI
14898905,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Thursday,29.35137939,-98.46178436,No Data
14898905,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Thursday,29.35137939,-98.46178436,No Data
14898905,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Thursday,29.35137939,-98.46178436,No Data
14898905,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Thursday,29.35137939,-98.46178436,No Data
14899109,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Thursday,29.49073925,-98.70652533,DRIVING WHILE INTOXICATED
14899301,Pasadena Police Department,Pasadena,Harris,0,Not Injured,2016,Thursday,29.65192883,-95.18481871,DWI
14899301,Pasadena Police Department,Pasadena,Harris,0,Not Injured,2016,Thursday,29.65192883,-95.18481871,No Data
14899867,Arlington Police Department,Arlington,Tarrant,0,Not Injured,2016,Thursday,32.68259255,-97.08495966,DWI
14899867,Arlington Police Department,Arlington,Tarrant,0,Not Injured,2016,Thursday,32.68259255,-97.08495966,No Data
14900471,Pflugerville Police Department,Pflugerville,Travis,0,Non-Incapacitating Injury,2016,Thursday,30.46081569,-97.61504788,"NO MOTORCYCLE ENDORSMENT, FAILED TO CONTROL SPEED"
14900678,Harris County Constable Precinct 1,Rural Harris County,Harris,0,Not Injured,2016,Thursday,29.88964945,-95.36926019,DRIVING WHILE INTOXICATED
14900678,Harris County Constable Precinct 1,Rural Harris County,Harris,0,Not Injured,2016,Thursday,29.88964945,-95.36926019,NO DRIVERS LICENSE
14900678,Harris County Constable Precinct 1,Rural Harris County,Harris,0,Not Injured,2016,Thursday,29.88964945,-95.36926019,No Data
14900678,Harris County Constable Precinct 1,Rural Harris County,Harris,0,Not Injured,2016,Thursday,29.88964945,-95.36926019,No Data
14900678,Harris County Constable Precinct 1,Rural Harris County,Harris,0,Not Injured,2016,Thursday,29.88964945,-95.36926019,No Data
14900678,Harris County Constable Precinct 1,Rural Harris County,Harris,0,Not Injured,2016,Thursday,29.88964945,-95.36926019,No Data
14902080,"Department Of Public Safety, State Of Texas",Rural Rains County,Rains,0,Incapacitating Injury,2016,Thursday,32.9217604,-95.96544763,DRIVING WHILE  INTOXICATED
14902858,Harris County Sheriff's Office,Rural Harris County,Harris,0,Not Injured,2016,Thursday,30.02068788,-95.42879024,No Data
14902858,Harris County Sheriff's Office,Rural Harris County,Harris,0,Not Injured,2016,Thursday,30.02068788,-95.42879024,No Data
14902858,Harris County Sheriff's Office,Rural Harris County,Harris,0,Not Injured,2016,Thursday,30.02068788,-95.42879024,DRIVING WHILE INTOXICATED 3RD
14905643,"Department Of Public Safety, State Of Texas",Hamlin,Jones,1,Killed,2016,Thursday,32.87520531,-100.1165871,No Data
14906478,Houston Police Department,Houston,Harris,0,Not Injured,2016,Thursday,29.77848498,-95.43780178,DRIVING WHILE INTOXICATED
14906478,Houston Police Department,Houston,Harris,0,Not Injured,2016,Thursday,29.77848498,-95.43780178,No Data
14908857,"Department Of Public Safety, State Of Texas",Rural Gregg County,Gregg,0,Possible Injury,2016,Thursday,32.54827749,-94.71493273,DRIVING WHILE INTOXICATED
14914910,"Department Of Public Safety, State Of Texas",Rural Smith County,Smith,0,Not Injured,2016,Thursday,32.1785271,-95.44483262,DRIVING WHILE INTOXICATED - 2ND OFFENSE
14920142,"Department Of Public Safety, State Of Texas",Rural Aransas County,Aransas,0,Non-Incapacitating Injury,2016,Thursday,28.28363199,-96.95160872,"NO DRIVER LICENSE, DRIVING WHILE INTOXICATED"
14920142,"Department Of Public Safety, State Of Texas",Rural Aransas County,Aransas,0,Non-Incapacitating Injury,2016,Thursday,28.28363199,-96.95160872,No Data
14897296,San Antonio Police Department,San Antonio,Bexar,1,Killed,2016,Friday,29.40417434,-98.55073185,NO CHARGES
14897321,Beaumont Police Department,Beaumont,Jefferson,0,Not Injured,2016,Friday,30.13117489,-94.15887808,DRIVING WHILE INTOXICATED
14897321,Beaumont Police Department,Beaumont,Jefferson,0,Not Injured,2016,Friday,30.13117489,-94.15887808,No Data
14897380,San Marcos Police Department,San Marcos,Hays,0,Not Injured,2016,Friday,29.89002713,-97.93078398,DRIVING WHILE INTOXICATED
14897380,San Marcos Police Department,San Marcos,Hays,0,Not Injured,2016,Friday,29.89002713,-97.93078398,No Data
14897380,San Marcos Police Department,San Marcos,Hays,0,Not Injured,2016,Friday,29.89002713,-97.93078398,No Data
14897504,Copperas Cove Police Department,Copperas Cove,Coryell,0,Not Injured,2016,Friday,31.11329908,-97.87606494,DWI
14899250,Cockrell Hill Police Department,Cockrell Hill,Dallas,0,Possible Injury,2016,Friday,32.74202014,-96.8825013,DRIVING WHILE INTOXICATED
14899250,Cockrell Hill Police Department,Cockrell Hill,Dallas,0,Possible Injury,2016,Friday,32.74202014,-96.8825013,No Data
14899606,Denton Police Department,Denton,Denton,0,Not Injured,2016,Friday,33.17681458,-97.10770721,DRIVING WHILE INTOXICATED 2ND
14899791,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,29.42816496,-98.52692231,No Data
14899791,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,29.42816496,-98.52692231,DWI 1ST
14900840,Gainesville Police Department,Gainesville,Cooke,0,Not Injured,2016,Friday,33.61694411,-97.1329245,DRIVING WHILE INTOXICATED
14901613,Amarillo Police Department,Amarillo,Randall,0,Non-Incapacitating Injury,2016,Friday,35.16521627,-101.8706971,No Data
14901613,Amarillo Police Department,Amarillo,Randall,0,Non-Incapacitating Injury,2016,Friday,35.16521627,-101.8706971,No Data
14901764,Texarkana Police Department,Texarkana,Bowie,0,Non-Incapacitating Injury,2016,Friday,33.42019215,-94.08516565,DWI
14901764,Texarkana Police Department,Texarkana,Bowie,0,Non-Incapacitating Injury,2016,Friday,33.42019215,-94.08516565,No Data
14901764,Texarkana Police Department,Texarkana,Bowie,0,Non-Incapacitating Injury,2016,Friday,33.42019215,-94.08516565,No Data
14901868,College Station Police Department,College Station,Brazos,0,Not Injured,2016,Friday,30.53668097,-96.30140511,DRIVING WHILE INTOXICATED
14902542,Arlington Police Department,Arlington,Tarrant,0,Possible Injury,2016,Friday,32.75973361,-97.09878671,DWI
14902960,"Department Of Public Safety, State Of Texas",Rural Gillespie County,Gillespie,0,Not Injured,2016,Friday,30.17739617,-99.27980973,DRIVING WHILE INTOXICATED 1ST BAC >0.15
14902998,"Department Of Public Safety, State Of Texas",Rural Johnson County,Johnson,0,Incapacitating Injury,2016,Friday,32.30242986,-97.38747452,INTOXICATION ASSAULT
14902998,"Department Of Public Safety, State Of Texas",Rural Johnson County,Johnson,0,Incapacitating Injury,2016,Friday,32.30242986,-97.38747452,No Data
14904978,"Department Of Public Safety, State Of Texas",Rural Kaufman County,Kaufman,0,Non-Incapacitating Injury,2016,Friday,32.60573678,-96.31863149,DRIVING WHILE INTOXICATED
14906058,New Braunfels Police Department,New Braunfels,Comal,0,Not Injured,2016,Friday,29.67243273,-98.12034567,DRIVING WHILE  INTOXICATED
14907799,"Department Of Public Safety, State Of Texas",Rural Jefferson County,Jefferson,0,Not Injured,2016,Friday,29.99006566,-94.0071262,DRIVING WHILE INTOXICATED
14907799,"Department Of Public Safety, State Of Texas",Rural Jefferson County,Jefferson,0,Not Injured,2016,Friday,29.99006566,-94.0071262,No Data
14907799,"Department Of Public Safety, State Of Texas",Rural Jefferson County,Jefferson,0,Not Injured,2016,Friday,29.99006566,-94.0071262,No Data
14909317,Austin Police Department,Austin,Travis,0,Incapacitating Injury,2016,Friday,30.36988732,-97.68068251,DWI
14909317,Austin Police Department,Austin,Travis,0,Incapacitating Injury,2016,Friday,30.36988732,-97.68068251,No Data
14909317,Austin Police Department,Austin,Travis,0,Incapacitating Injury,2016,Friday,30.36988732,-97.68068251,No Data
14909534,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,No Data,No Data,DWI
14910076,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,No Data,No Data,DWI
14910076,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,No Data,No Data,No Data
14910076,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Friday,No Data,No Data,No Data
14910089,Houston Police Department,Houston,Harris,0,Not Injured,2016,Friday,29.73381302,-95.34482569,DWI
14910089,Houston Police Department,Houston,Harris,0,Not Injured,2016,Friday,29.73381302,-95.34482569,No Data
14910089,Houston Police Department,Houston,Harris,0,Not Injured,2016,Friday,29.73381302,-95.34482569,No Data
14912068,Dallas Police Department,Dallas,Dallas,0,Not Injured,2016,Friday,32.72023798,-96.85710256,"FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY, NO VALID TEXAS DRIVER'S LICENSE"
14912068,Dallas Police Department,Dallas,Dallas,0,Not Injured,2016,Friday,32.72023798,-96.85710256,No Data
14918965,"Department Of Public Safety, State Of Texas",Rural Lubbock County,Lubbock,1,Killed,2016,Friday,33.45575333,-101.8438721,No Data
14928783,"Department Of Public Safety, State Of Texas",Rural Montgomery County,Montgomery,0,Not Injured,2016,Friday,30.15426554,-95.21660427,DRIVING WHILE INTOXICATED
14928783,"Department Of Public Safety, State Of Texas",Rural Montgomery County,Montgomery,0,Not Injured,2016,Friday,30.15426554,-95.21660427,No Data
14932851,"Department Of Public Safety, State Of Texas",Rural Bell County,Bell,1,Killed,2016,Friday,30.869028,-97.58368244,No Data
14932851,"Department Of Public Safety, State Of Texas",Rural Bell County,Bell,1,Killed,2016,Friday,30.869028,-97.58368244,No Data
14956694,Harris County Sheriff's Office,Rural Harris County,Harris,0,Not Injured,2016,Friday,29.88819125,-95.54984066,DRIVING WHILE INTOXICATED
